starttime	seconds	ctime	dtime	ttime	wait
Sun Aug 29 18:18:18 2021	1630228698	0	7742	7742	7414
Sun Aug 29 18:17:55 2021	1630228675	0	7745	7745	7144
Sun Aug 29 18:17:10 2021	1630228630	0	7750	7750	6521
Sun Aug 29 18:18:18 2021	1630228698	0	7756	7756	7626
Sun Aug 29 18:18:25 2021	1630228705	0	7758	7758	7486
Sun Aug 29 18:18:34 2021	1630228714	0	7760	7760	7536
Sun Aug 29 18:17:35 2021	1630228655	0	7761	7761	6751
Sun Aug 29 18:16:53 2021	1630228613	0	7763	7764	7703
Sun Aug 29 18:19:08 2021	1630228748	0	7768	7768	7304
Sun Aug 29 18:18:59 2021	1630228739	0	7768	7768	7014
Sun Aug 29 18:18:31 2021	1630228711	0	7771	7771	6351
Sun Aug 29 18:18:08 2021	1630228688	0	7772	7773	7306
Sun Aug 29 18:18:47 2021	1630228727	0	7775	7775	7528
Sun Aug 29 18:18:05 2021	1630228685	0	7775	7775	7047
Sun Aug 29 18:17:55 2021	1630228675	0	7780	7781	6069
Sun Aug 29 18:18:56 2021	1630228736	0	7783	7783	7010
Sun Aug 29 18:17:52 2021	1630228672	1	7787	7787	6847
Sun Aug 29 18:17:44 2021	1630228664	0	7789	7789	6834
Sun Aug 29 18:18:37 2021	1630228717	0	7789	7789	6799
Sun Aug 29 18:17:38 2021	1630228658	0	7796	7796	7622
Sun Aug 29 18:16:56 2021	1630228616	0	7798	7798	5575
Sun Aug 29 18:16:57 2021	1630228617	0	7799	7799	7107
Sun Aug 29 18:18:17 2021	1630228697	0	7799	7800	7371
Sun Aug 29 18:17:34 2021	1630228654	0	7801	7801	7728
Sun Aug 29 18:18:48 2021	1630228728	0	7812	7812	7624
Sun Aug 29 18:18:17 2021	1630228697	0	7812	7812	6386
Sun Aug 29 18:17:35 2021	1630228655	0	7812	7812	7190
Sun Aug 29 18:17:33 2021	1630228653	0	7815	7815	7175
Sun Aug 29 18:18:18 2021	1630228698	0	7816	7816	7625
Sun Aug 29 18:18:15 2021	1630228695	0	7821	7821	6962
Sun Aug 29 18:17:53 2021	1630228673	0	7823	7823	6911
Sun Aug 29 18:17:00 2021	1630228620	0	7825	7825	6593
Sun Aug 29 18:16:48 2021	1630228608	8	7818	7827	5228
Sun Aug 29 18:18:55 2021	1630228735	0	7828	7828	7065
Sun Aug 29 18:18:32 2021	1630228712	0	7832	7832	6833
Sun Aug 29 18:17:33 2021	1630228653	0	7833	7834	5478
Sun Aug 29 18:17:38 2021	1630228658	0	7836	7836	7780
Sun Aug 29 18:19:00 2021	1630228740	0	7842	7842	7541
Sun Aug 29 18:17:19 2021	1630228639	0	7844	7845	5060
Sun Aug 29 18:18:53 2021	1630228733	0	7845	7845	6366
Sun Aug 29 18:17:55 2021	1630228675	0	7850	7850	7196
Sun Aug 29 18:18:01 2021	1630228681	0	7852	7852	7359
Sun Aug 29 18:17:27 2021	1630228647	0	7856	7856	7119
Sun Aug 29 18:17:09 2021	1630228629	0	7860	7860	6817
Sun Aug 29 18:18:52 2021	1630228732	0	7862	7862	7577
Sun Aug 29 18:18:04 2021	1630228684	0	7862	7862	7758
Sun Aug 29 18:17:34 2021	1630228654	0	7864	7864	7330
Sun Aug 29 18:18:17 2021	1630228697	0	7868	7868	7570
Sun Aug 29 18:17:33 2021	1630228653	0	7871	7872	6082
Sun Aug 29 18:18:03 2021	1630228683	0	7872	7872	6343
Sun Aug 29 18:16:57 2021	1630228617	0	7873	7873	6548
Sun Aug 29 18:19:08 2021	1630228748	0	7874	7874	7043
Sun Aug 29 18:16:48 2021	1630228608	8	7867	7875	5166
Sun Aug 29 18:17:26 2021	1630228646	0	7877	7877	6316
Sun Aug 29 18:17:58 2021	1630228678	0	7882	7882	6838
Sun Aug 29 18:18:45 2021	1630228725	0	7887	7887	6101
Sun Aug 29 18:18:13 2021	1630228693	0	7890	7890	7220
Sun Aug 29 18:18:48 2021	1630228728	0	7892	7892	7791
Sun Aug 29 18:18:10 2021	1630228690	0	7892	7892	7165
Sun Aug 29 18:18:59 2021	1630228739	0	7893	7893	6113
Sun Aug 29 18:19:00 2021	1630228740	0	7900	7901	7527
Sun Aug 29 18:18:46 2021	1630228726	0	7903	7903	6288
Sun Aug 29 18:18:32 2021	1630228712	0	7909	7910	5279
Sun Aug 29 18:18:58 2021	1630228738	0	7912	7912	6829
Sun Aug 29 18:18:40 2021	1630228720	0	7916	7917	7147
Sun Aug 29 18:16:52 2021	1630228612	0	7925	7925	4798
Sun Aug 29 18:17:34 2021	1630228654	0	7926	7926	7409
Sun Aug 29 18:18:38 2021	1630228718	0	7927	7927	4814
Sun Aug 29 18:17:39 2021	1630228659	0	7929	7929	6010
Sun Aug 29 18:17:07 2021	1630228627	0	7929	7930	7812
Sun Aug 29 18:17:08 2021	1630228628	0	7933	7933	7628
Sun Aug 29 18:17:52 2021	1630228672	0	7935	7935	6885
Sun Aug 29 18:17:17 2021	1630228637	0	7935	7935	4177
Sun Aug 29 18:18:17 2021	1630228697	0	7937	7937	6736
Sun Aug 29 18:18:59 2021	1630228739	0	7940	7940	7853
Sun Aug 29 18:16:48 2021	1630228608	6	7934	7940	7041
Sun Aug 29 18:17:02 2021	1630228622	0	7942	7943	7829
Sun Aug 29 18:17:53 2021	1630228673	0	7942	7943	5679
Sun Aug 29 18:17:51 2021	1630228671	0	7943	7943	6970
Sun Aug 29 18:18:40 2021	1630228720	0	7947	7947	7649
Sun Aug 29 18:18:00 2021	1630228680	0	7952	7952	7571
Sun Aug 29 18:18:40 2021	1630228720	0	7954	7955	7631
Sun Aug 29 18:18:45 2021	1630228725	0	7959	7959	7285
Sun Aug 29 18:17:26 2021	1630228646	0	7961	7961	7197
Sun Aug 29 18:17:02 2021	1630228622	0	7961	7961	7242
Sun Aug 29 18:18:00 2021	1630228680	0	7962	7962	7859
Sun Aug 29 18:18:04 2021	1630228684	0	7964	7964	7837
Sun Aug 29 18:17:18 2021	1630228638	0	7964	7964	7027
Sun Aug 29 18:18:33 2021	1630228713	0	7967	7967	7181
Sun Aug 29 18:17:46 2021	1630228666	0	7974	7974	6654
Sun Aug 29 18:18:04 2021	1630228684	0	7974	7975	7357
Sun Aug 29 18:18:48 2021	1630228728	0	7976	7976	7237
Sun Aug 29 18:18:32 2021	1630228712	0	7978	7978	6330
Sun Aug 29 18:18:18 2021	1630228698	0	7978	7978	7665
Sun Aug 29 18:17:02 2021	1630228622	0	7980	7981	7888
Sun Aug 29 18:18:32 2021	1630228712	0	7984	7984	6293
Sun Aug 29 18:19:04 2021	1630228744	0	7986	7986	7153
Sun Aug 29 18:17:09 2021	1630228629	0	7991	7991	7147
Sun Aug 29 18:17:09 2021	1630228629	0	7994	7994	6759
Sun Aug 29 18:17:57 2021	1630228677	0	7997	7997	7941
Sun Aug 29 18:18:00 2021	1630228680	0	7998	7998	7639
Sun Aug 29 18:17:12 2021	1630228632	0	8004	8004	7115
Sun Aug 29 18:19:01 2021	1630228741	0	8008	8009	7647
Sun Aug 29 18:18:31 2021	1630228711	0	8010	8010	7288
Sun Aug 29 18:17:58 2021	1630228678	0	8011	8011	7502
Sun Aug 29 18:18:09 2021	1630228689	0	8018	8018	5967
Sun Aug 29 18:16:57 2021	1630228617	0	8020	8020	7927
Sun Aug 29 18:17:03 2021	1630228623	0	8020	8020	6743
Sun Aug 29 18:17:09 2021	1630228629	0	8027	8027	7205
Sun Aug 29 18:18:52 2021	1630228732	0	8032	8032	7654
Sun Aug 29 18:17:15 2021	1630228635	0	8034	8034	6614
Sun Aug 29 18:17:13 2021	1630228633	0	8056	8056	5228
Sun Aug 29 18:18:19 2021	1630228699	0	8058	8058	7473
Sun Aug 29 18:17:33 2021	1630228653	0	8060	8060	8009
Sun Aug 29 18:18:33 2021	1630228713	0	8064	8064	7027
Sun Aug 29 18:17:34 2021	1630228654	0	8066	8067	6334
Sun Aug 29 18:18:51 2021	1630228731	0	8067	8067	5039
Sun Aug 29 18:18:32 2021	1630228712	0	8072	8072	7092
Sun Aug 29 18:18:32 2021	1630228712	0	8076	8076	5871
Sun Aug 29 18:17:00 2021	1630228620	0	8078	8078	7177
Sun Aug 29 18:16:48 2021	1630228608	11	8068	8078	7214
Sun Aug 29 18:18:32 2021	1630228712	0	8081	8081	4622
Sun Aug 29 18:18:05 2021	1630228685	0	8087	8087	8023
Sun Aug 29 18:18:14 2021	1630228694	0	8088	8088	7496
Sun Aug 29 18:16:52 2021	1630228612	0	8095	8096	6037
Sun Aug 29 18:18:45 2021	1630228725	0	8095	8096	7978
Sun Aug 29 18:18:52 2021	1630228732	0	8097	8098	7797
Sun Aug 29 18:17:33 2021	1630228653	0	8101	8101	7256
Sun Aug 29 18:17:18 2021	1630228638	0	8105	8105	7534
Sun Aug 29 18:17:01 2021	1630228621	0	8109	8109	5945
Sun Aug 29 18:18:50 2021	1630228730	1	8112	8113	5559
Sun Aug 29 18:18:54 2021	1630228734	0	8115	8115	7987
Sun Aug 29 18:18:31 2021	1630228711	0	8117	8117	8067
Sun Aug 29 18:18:53 2021	1630228733	0	8117	8118	7449
Sun Aug 29 18:18:53 2021	1630228733	0	8118	8118	5604
Sun Aug 29 18:17:58 2021	1630228678	0	8119	8119	6343
Sun Aug 29 18:17:04 2021	1630228624	0	8120	8121	7202
Sun Aug 29 18:18:46 2021	1630228726	0	8121	8121	6985
Sun Aug 29 18:17:18 2021	1630228638	0	8121	8121	6131
Sun Aug 29 18:16:55 2021	1630228615	0	8122	8123	8025
Sun Aug 29 18:19:01 2021	1630228741	0	8123	8123	5576
Sun Aug 29 18:18:11 2021	1630228691	0	8124	8124	6530
Sun Aug 29 18:18:36 2021	1630228716	0	8127	8127	7451
Sun Aug 29 18:18:57 2021	1630228737	0	8134	8134	7986
Sun Aug 29 18:17:46 2021	1630228666	0	8138	8138	8060
Sun Aug 29 18:18:10 2021	1630228690	0	8141	8142	6898
Sun Aug 29 18:18:14 2021	1630228694	0	8153	8153	6161
Sun Aug 29 18:16:48 2021	1630228608	7	8149	8157	7784
Sun Aug 29 18:18:40 2021	1630228720	0	8157	8157	8073
Sun Aug 29 18:18:17 2021	1630228697	0	8172	8172	6827
Sun Aug 29 18:16:48 2021	1630228608	11	8166	8177	7819
Sun Aug 29 18:16:48 2021	1630228608	5	8179	8183	7831
Sun Aug 29 18:16:57 2021	1630228617	0	8184	8185	6366
Sun Aug 29 18:17:49 2021	1630228669	0	8189	8189	8059
Sun Aug 29 18:18:19 2021	1630228699	0	8201	8201	7693
Sun Aug 29 18:18:03 2021	1630228683	0	8202	8202	7653
Sun Aug 29 18:18:05 2021	1630228685	0	8207	8207	7149
Sun Aug 29 18:17:08 2021	1630228628	0	8207	8207	7618
Sun Aug 29 18:17:34 2021	1630228654	0	8207	8208	8121
Sun Aug 29 18:18:53 2021	1630228733	0	8208	8208	6681
Sun Aug 29 18:17:33 2021	1630228653	0	8219	8219	8084
Sun Aug 29 18:18:32 2021	1630228712	0	8226	8227	6207
Sun Aug 29 18:17:37 2021	1630228657	0	8234	8235	7555
Sun Aug 29 18:17:03 2021	1630228623	0	8236	8236	6540
Sun Aug 29 18:16:56 2021	1630228616	0	8236	8236	8000
Sun Aug 29 18:19:08 2021	1630228748	0	8237	8237	7108
Sun Aug 29 18:17:22 2021	1630228642	0	8238	8238	7238
Sun Aug 29 18:18:18 2021	1630228698	0	8241	8241	7269
Sun Aug 29 18:17:19 2021	1630228639	0	8242	8242	5873
Sun Aug 29 18:16:56 2021	1630228616	0	8246	8246	7094
Sun Aug 29 18:16:59 2021	1630228619	0	8246	8246	8162
Sun Aug 29 18:19:00 2021	1630228740	0	8249	8249	7980
Sun Aug 29 18:18:03 2021	1630228683	0	8250	8250	7293
Sun Aug 29 18:16:48 2021	1630228608	8	8244	8252	6880
Sun Aug 29 18:19:07 2021	1630228747	0	8252	8252	7481
Sun Aug 29 18:18:47 2021	1630228727	0	8254	8254	6821
Sun Aug 29 18:17:09 2021	1630228629	0	8254	8254	7299
Sun Aug 29 18:17:16 2021	1630228636	0	8263	8263	6461
Sun Aug 29 18:18:40 2021	1630228720	0	8264	8264	7567
Sun Aug 29 18:18:14 2021	1630228694	0	8265	8265	4794
Sun Aug 29 18:17:24 2021	1630228644	0	8266	8267	7410
Sun Aug 29 18:17:33 2021	1630228653	0	8268	8268	7110
Sun Aug 29 18:18:38 2021	1630228718	1	8277	8277	7132
Sun Aug 29 18:17:36 2021	1630228656	0	8280	8280	6702
Sun Aug 29 18:17:23 2021	1630228643	0	8283	8283	7218
Sun Aug 29 18:17:44 2021	1630228664	0	8287	8287	6882
Sun Aug 29 18:18:50 2021	1630228730	0	8290	8290	6615
Sun Aug 29 18:17:52 2021	1630228672	0	8301	8301	7126
Sun Aug 29 18:17:17 2021	1630228637	0	8302	8302	6965
Sun Aug 29 18:18:17 2021	1630228697	0	8333	8333	7383
Sun Aug 29 18:18:38 2021	1630228718	0	8339	8339	7701
Sun Aug 29 18:18:17 2021	1630228697	0	8339	8340	7222
Sun Aug 29 18:18:18 2021	1630228698	0	8340	8340	7787
Sun Aug 29 18:18:53 2021	1630228733	0	8343	8343	7872
Sun Aug 29 18:16:48 2021	1630228608	8	8339	8346	7781
Sun Aug 29 18:18:01 2021	1630228681	0	8353	8353	7181
Sun Aug 29 18:17:49 2021	1630228669	0	8353	8353	8228
Sun Aug 29 18:19:04 2021	1630228744	1	8356	8357	6059
Sun Aug 29 18:19:02 2021	1630228742	0	8358	8358	8175
Sun Aug 29 18:19:03 2021	1630228743	0	8361	8361	7426
Sun Aug 29 18:16:58 2021	1630228618	0	8369	8370	6634
Sun Aug 29 18:17:34 2021	1630228654	0	8370	8370	6844
Sun Aug 29 18:18:32 2021	1630228712	0	8370	8370	6300
Sun Aug 29 18:19:06 2021	1630228746	0	8370	8371	7308
Sun Aug 29 18:17:21 2021	1630228641	0	8376	8376	8198
Sun Aug 29 18:18:33 2021	1630228713	0	8380	8380	6859
Sun Aug 29 18:17:07 2021	1630228627	0	8383	8383	7560
Sun Aug 29 18:17:09 2021	1630228629	0	8384	8384	8025
Sun Aug 29 18:17:40 2021	1630228660	0	8384	8384	6579
Sun Aug 29 18:17:18 2021	1630228638	0	8387	8388	7618
Sun Aug 29 18:17:27 2021	1630228647	0	8391	8391	7381
Sun Aug 29 18:18:33 2021	1630228713	0	8402	8402	8045
Sun Aug 29 18:17:22 2021	1630228642	0	8403	8403	8229
Sun Aug 29 18:19:02 2021	1630228742	0	8406	8406	8257
Sun Aug 29 18:17:53 2021	1630228673	0	8407	8407	7685
Sun Aug 29 18:17:33 2021	1630228653	0	8412	8412	7951
Sun Aug 29 18:17:52 2021	1630228672	0	8415	8416	8318
Sun Aug 29 18:18:32 2021	1630228712	0	8416	8416	6897
Sun Aug 29 18:18:17 2021	1630228697	0	8423	8423	6162
Sun Aug 29 18:16:52 2021	1630228612	0	8427	8427	5284
Sun Aug 29 18:18:03 2021	1630228683	0	8427	8427	8355
Sun Aug 29 18:16:48 2021	1630228608	11	8425	8435	7926
Sun Aug 29 18:17:10 2021	1630228630	0	8436	8436	7960
Sun Aug 29 18:17:34 2021	1630228654	0	8442	8442	7394
Sun Aug 29 18:17:36 2021	1630228656	0	8443	8443	7099
Sun Aug 29 18:16:54 2021	1630228614	0	8443	8443	8355
Sun Aug 29 18:19:01 2021	1630228741	0	8443	8444	7883
Sun Aug 29 18:17:13 2021	1630228633	0	8457	8457	6723
Sun Aug 29 18:18:34 2021	1630228714	0	8465	8466	5568
Sun Aug 29 18:18:32 2021	1630228712	1	8474	8474	7055
Sun Aug 29 18:16:53 2021	1630228613	0	8474	8474	8204
Sun Aug 29 18:17:46 2021	1630228666	0	8475	8475	7855
Sun Aug 29 18:18:18 2021	1630228698	0	8478	8478	7036
Sun Aug 29 18:18:18 2021	1630228698	0	8480	8480	7888
Sun Aug 29 18:19:04 2021	1630228744	0	8483	8483	7558
Sun Aug 29 18:18:34 2021	1630228714	0	8490	8490	8339
Sun Aug 29 18:18:53 2021	1630228733	0	8498	8498	7051
Sun Aug 29 18:18:06 2021	1630228686	0	8500	8500	7873
Sun Aug 29 18:17:40 2021	1630228660	0	8508	8508	6506
Sun Aug 29 18:17:36 2021	1630228656	0	8509	8509	6581
Sun Aug 29 18:16:48 2021	1630228608	10	8504	8514	7898
Sun Aug 29 18:18:06 2021	1630228686	0	8521	8522	5434
Sun Aug 29 18:17:26 2021	1630228646	0	8523	8524	7990
Sun Aug 29 18:18:53 2021	1630228733	0	8524	8524	8011
Sun Aug 29 18:17:22 2021	1630228642	0	8528	8529	7487
Sun Aug 29 18:17:59 2021	1630228679	0	8534	8534	7158
Sun Aug 29 18:19:00 2021	1630228740	0	8538	8539	6242
Sun Aug 29 18:17:10 2021	1630228630	0	8541	8541	7734
Sun Aug 29 18:17:07 2021	1630228627	0	8541	8541	4997
Sun Aug 29 18:18:25 2021	1630228705	1	8544	8545	7532
Sun Aug 29 18:18:04 2021	1630228684	0	8546	8546	7825
Sun Aug 29 18:16:48 2021	1630228608	2	8549	8551	8341
Sun Aug 29 18:18:50 2021	1630228730	2	8557	8558	8306
Sun Aug 29 18:19:08 2021	1630228748	0	8558	8558	7874
Sun Aug 29 18:17:34 2021	1630228654	0	8560	8560	7995
Sun Aug 29 18:18:43 2021	1630228723	0	8562	8562	7100
Sun Aug 29 18:18:13 2021	1630228693	0	8564	8564	8273
Sun Aug 29 18:18:54 2021	1630228734	0	8569	8569	7132
Sun Aug 29 18:17:06 2021	1630228626	0	8571	8571	7665
Sun Aug 29 18:17:26 2021	1630228646	0	8575	8575	7877
Sun Aug 29 18:17:57 2021	1630228677	0	8580	8580	7610
Sun Aug 29 18:18:14 2021	1630228694	0	8582	8582	7406
Sun Aug 29 18:18:12 2021	1630228692	0	8584	8584	6739
Sun Aug 29 18:16:48 2021	1630228608	7	8581	8588	7868
Sun Aug 29 18:17:33 2021	1630228653	0	8592	8592	7706
Sun Aug 29 18:19:03 2021	1630228743	0	8593	8593	6888
Sun Aug 29 18:17:58 2021	1630228678	0	8594	8594	7434
Sun Aug 29 18:18:04 2021	1630228684	0	8605	8606	8561
Sun Aug 29 18:18:55 2021	1630228735	0	8607	8607	8384
Sun Aug 29 18:18:47 2021	1630228727	0	8609	8609	8486
Sun Aug 29 18:18:38 2021	1630228718	0	8620	8620	6861
Sun Aug 29 18:18:46 2021	1630228726	0	8628	8628	7832
Sun Aug 29 18:17:25 2021	1630228645	0	8637	8637	8185
Sun Aug 29 18:16:48 2021	1630228608	8	8632	8640	7733
Sun Aug 29 18:17:52 2021	1630228672	0	8640	8641	7939
Sun Aug 29 18:19:07 2021	1630228747	0	8641	8641	7672
Sun Aug 29 18:16:48 2021	1630228608	7	8635	8642	7928
Sun Aug 29 18:17:27 2021	1630228647	0	8643	8643	7511
Sun Aug 29 18:17:33 2021	1630228653	0	8648	8648	8229
Sun Aug 29 18:18:17 2021	1630228697	0	8649	8649	8242
Sun Aug 29 18:17:26 2021	1630228646	0	8650	8650	8596
Sun Aug 29 18:17:24 2021	1630228644	0	8653	8653	7293
Sun Aug 29 18:17:52 2021	1630228672	0	8654	8654	7941
Sun Aug 29 18:18:55 2021	1630228735	0	8656	8656	7635
Sun Aug 29 18:17:49 2021	1630228669	2	8656	8658	8460
Sun Aug 29 18:18:17 2021	1630228697	0	8662	8662	8070
Sun Aug 29 18:18:33 2021	1630228713	0	8665	8665	8069
Sun Aug 29 18:18:33 2021	1630228713	0	8672	8673	7353
Sun Aug 29 18:18:45 2021	1630228725	0	8674	8674	6979
Sun Aug 29 18:18:16 2021	1630228696	0	8682	8682	7681
Sun Aug 29 18:18:33 2021	1630228713	0	8684	8684	7241
Sun Aug 29 18:19:06 2021	1630228746	0	8685	8685	8336
Sun Aug 29 18:17:24 2021	1630228644	0	8686	8687	7913
Sun Aug 29 18:18:16 2021	1630228696	0	8687	8687	7948
Sun Aug 29 18:17:18 2021	1630228638	0	8691	8691	6603
Sun Aug 29 18:17:06 2021	1630228626	0	8695	8695	6486
Sun Aug 29 18:17:37 2021	1630228657	0	8696	8697	8610
Sun Aug 29 18:18:45 2021	1630228725	0	8701	8701	8516
Sun Aug 29 18:17:04 2021	1630228624	0	8710	8710	6653
Sun Aug 29 18:18:00 2021	1630228680	0	8710	8710	7480
Sun Aug 29 18:17:14 2021	1630228634	0	8712	8712	7412
Sun Aug 29 18:17:02 2021	1630228622	0	8714	8714	7990
Sun Aug 29 18:18:59 2021	1630228739	0	8717	8717	7952
Sun Aug 29 18:17:09 2021	1630228629	0	8718	8718	7753
Sun Aug 29 18:17:07 2021	1630228627	0	8719	8720	8534
Sun Aug 29 18:19:04 2021	1630228744	0	8722	8723	6897
Sun Aug 29 18:17:04 2021	1630228624	0	8727	8727	6831
Sun Aug 29 18:18:38 2021	1630228718	0	8727	8727	7546
Sun Aug 29 18:18:50 2021	1630228730	2	8736	8738	8652
Sun Aug 29 18:18:45 2021	1630228725	0	8742	8742	7418
Sun Aug 29 18:17:08 2021	1630228628	0	8746	8746	6713
Sun Aug 29 18:17:33 2021	1630228653	0	8751	8751	7810
Sun Aug 29 18:18:54 2021	1630228734	0	8754	8754	7580
Sun Aug 29 18:17:33 2021	1630228653	0	8758	8758	5565
Sun Aug 29 18:17:21 2021	1630228641	0	8765	8765	7554
Sun Aug 29 18:18:33 2021	1630228713	0	8767	8767	8347
Sun Aug 29 18:17:56 2021	1630228676	0	8789	8790	7652
Sun Aug 29 18:17:37 2021	1630228657	0	8794	8794	7204
Sun Aug 29 18:17:15 2021	1630228635	0	8793	8794	6851
Sun Aug 29 18:16:52 2021	1630228612	0	8794	8794	7801
Sun Aug 29 18:17:24 2021	1630228644	0	8794	8794	7449
Sun Aug 29 18:18:55 2021	1630228735	0	8817	8817	8732
Sun Aug 29 18:17:19 2021	1630228639	0	8817	8817	8174
Sun Aug 29 18:18:39 2021	1630228719	0	8818	8819	8365
Sun Aug 29 18:16:48 2021	1630228608	5	8817	8821	7649
Sun Aug 29 18:17:52 2021	1630228672	2	8822	8824	8708
Sun Aug 29 18:19:01 2021	1630228741	0	8829	8829	6575
Sun Aug 29 18:16:57 2021	1630228617	0	8833	8833	7990
Sun Aug 29 18:18:47 2021	1630228727	0	8833	8833	8127
Sun Aug 29 18:18:32 2021	1630228712	0	8837	8837	8665
Sun Aug 29 18:19:05 2021	1630228745	0	8840	8840	8331
Sun Aug 29 18:18:28 2021	1630228708	0	8844	8844	5671
Sun Aug 29 18:18:47 2021	1630228727	0	8846	8846	8735
Sun Aug 29 18:18:16 2021	1630228696	0	8851	8851	6727
Sun Aug 29 18:19:00 2021	1630228740	0	8853	8853	8298
Sun Aug 29 18:18:48 2021	1630228728	0	8859	8859	8714
Sun Aug 29 18:16:48 2021	1630228608	2	8864	8866	8764
Sun Aug 29 18:17:08 2021	1630228628	0	8872	8873	6822
Sun Aug 29 18:18:16 2021	1630228696	0	8879	8879	8431
Sun Aug 29 18:17:10 2021	1630228630	0	8884	8884	8672
Sun Aug 29 18:19:02 2021	1630228742	0	8890	8890	8106
Sun Aug 29 18:17:37 2021	1630228657	0	8899	8899	8091
Sun Aug 29 18:18:16 2021	1630228696	0	8907	8908	8473
Sun Aug 29 18:18:33 2021	1630228713	0	8908	8908	8312
Sun Aug 29 18:18:32 2021	1630228712	1	8915	8915	7956
Sun Aug 29 18:18:45 2021	1630228725	0	8920	8920	7428
Sun Aug 29 18:17:33 2021	1630228653	0	8921	8921	8520
Sun Aug 29 18:17:19 2021	1630228639	0	8922	8922	8761
Sun Aug 29 18:17:00 2021	1630228620	0	8922	8922	6856
Sun Aug 29 18:17:00 2021	1630228620	0	8934	8934	7865
Sun Aug 29 18:17:35 2021	1630228655	0	8934	8934	7720
Sun Aug 29 18:17:15 2021	1630228635	0	8944	8944	7282
Sun Aug 29 18:17:14 2021	1630228634	0	8947	8947	7763
Sun Aug 29 18:17:18 2021	1630228638	0	8950	8951	8614
Sun Aug 29 18:18:42 2021	1630228722	0	8952	8952	8902
Sun Aug 29 18:17:18 2021	1630228638	0	8961	8961	7011
Sun Aug 29 18:17:24 2021	1630228644	0	8963	8963	7668
Sun Aug 29 18:16:48 2021	1630228608	11	8953	8964	8217
Sun Aug 29 18:18:18 2021	1630228698	0	8974	8975	7871
Sun Aug 29 18:16:59 2021	1630228619	0	8976	8976	6970
Sun Aug 29 18:18:33 2021	1630228713	0	8976	8976	8108
Sun Aug 29 18:19:00 2021	1630228740	0	8983	8983	7041
Sun Aug 29 18:18:03 2021	1630228683	0	8986	8986	7777
Sun Aug 29 18:18:16 2021	1630228696	0	8987	8987	7917
Sun Aug 29 18:17:24 2021	1630228644	0	8990	8990	8194
Sun Aug 29 18:18:16 2021	1630228696	0	9007	9007	7819
Sun Aug 29 18:18:48 2021	1630228728	1	9008	9008	8072
Sun Aug 29 18:17:52 2021	1630228672	0	9010	9010	8418
Sun Aug 29 18:17:13 2021	1630228633	0	9021	9021	5615
Sun Aug 29 18:17:44 2021	1630228664	0	9025	9025	8883
Sun Aug 29 18:17:45 2021	1630228665	0	9044	9044	8944
Sun Aug 29 18:18:31 2021	1630228711	0	9046	9046	8332
Sun Aug 29 18:17:44 2021	1630228664	0	9047	9047	8395
Sun Aug 29 18:17:23 2021	1630228643	0	9051	9051	7345
Sun Aug 29 18:17:00 2021	1630228620	0	9052	9052	7126
Sun Aug 29 18:18:33 2021	1630228713	0	9056	9056	8953
Sun Aug 29 18:19:02 2021	1630228742	0	9056	9056	8096
Sun Aug 29 18:18:00 2021	1630228680	0	9059	9059	8821
Sun Aug 29 18:18:18 2021	1630228698	0	9061	9062	8527
Sun Aug 29 18:19:05 2021	1630228745	0	9063	9063	8397
Sun Aug 29 18:17:46 2021	1630228666	0	9081	9081	7453
Sun Aug 29 18:16:48 2021	1630228608	8	9073	9081	8297
Sun Aug 29 18:17:04 2021	1630228624	0	9085	9085	7668
Sun Aug 29 18:17:33 2021	1630228653	0	9105	9105	7987
Sun Aug 29 18:18:36 2021	1630228716	0	9105	9105	8105
Sun Aug 29 18:18:55 2021	1630228735	0	9105	9106	8909
Sun Aug 29 18:18:00 2021	1630228680	0	9114	9114	8153
Sun Aug 29 18:17:36 2021	1630228656	0	9116	9117	8409
Sun Aug 29 18:18:53 2021	1630228733	0	9118	9119	8502
Sun Aug 29 18:18:53 2021	1630228733	0	9121	9121	8440
Sun Aug 29 18:17:35 2021	1630228655	0	9124	9124	8557
Sun Aug 29 18:18:58 2021	1630228738	0	9130	9130	7070
Sun Aug 29 18:18:33 2021	1630228713	0	9132	9132	8520
Sun Aug 29 18:17:40 2021	1630228660	0	9137	9138	7250
Sun Aug 29 18:17:19 2021	1630228639	0	9143	9143	8956
Sun Aug 29 18:17:15 2021	1630228635	0	9167	9168	6562
Sun Aug 29 18:17:13 2021	1630228633	0	9176	9176	7473
Sun Aug 29 18:17:52 2021	1630228672	0	9179	9179	9116
Sun Aug 29 18:17:08 2021	1630228628	0	9183	9183	7889
Sun Aug 29 18:17:15 2021	1630228635	0	9186	9186	8952
Sun Aug 29 18:17:30 2021	1630228650	0	9208	9208	8955
Sun Aug 29 18:19:06 2021	1630228746	0	9210	9210	8433
Sun Aug 29 18:18:48 2021	1630228728	0	9219	9220	7697
Sun Aug 29 18:17:36 2021	1630228656	0	9226	9226	8589
Sun Aug 29 18:17:33 2021	1630228653	0	9230	9230	8796
Sun Aug 29 18:17:05 2021	1630228625	0	9230	9231	8469
Sun Aug 29 18:17:10 2021	1630228630	0	9231	9231	8365
Sun Aug 29 18:17:00 2021	1630228620	0	9231	9231	8095
Sun Aug 29 18:17:33 2021	1630228653	0	9245	9245	7714
Sun Aug 29 18:17:21 2021	1630228641	0	9250	9250	7299
Sun Aug 29 18:17:53 2021	1630228673	0	9251	9252	6937
